perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Par:Eden:Space:u(a-b),MaGC:Par:Eden:Space:c(a-b),MaGC:Par:Eden:Space:u(a),MaGC:Par:Eden:Space:u(b),MaGC:Par:Eden:Space:c(a),MaGC:Par:Eden:Space:c(b),MaGC:Par:Eden:Space:i(a),MaGC:Par:Eden:Space:i(b),MaGC:Par:Eden:Space:m(a),MaGC:Par:Eden:Space:m(b),MaGC:CMS:Old:Gen:u(a-b),MaGC:CMS:Old:Gen:c(a-b),MaGC:CMS:Old:Gen:u(a),MaGC:CMS:Old:Gen:u(b),MaGC:CMS:Old:Gen:c(a),MaGC:CMS:Old:Gen:c(b),MaGC:CMS:Old:Gen:i(a),MaGC:CMS:Old:Gen:i(b),MaGC:CMS:Old:Gen:m(a),MaGC:CMS:Old:Gen:m(b),MaGC:Par:Survivor:Space:u(a-b),MaGC:Par:Survivor:Space:c(a-b),MaGC:Par:Survivor:Space:u(a),MaGC:Par:Survivor:Space:u(b),MaGC:Par:Survivor:Space:c(a),MaGC:Par:Survivor:Space:c(b),MaGC:Par:Survivor:Space:i(a),MaGC:Par:Survivor:Space:i(b),MaGC:Par:Survivor:Space:m(a),MaGC:Par:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
122905,209715200,9382016,200333184,122904,69926912,49085048,20841864,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,29,6.70212784E8,4.9085048E7,0.0,4.9085048E7,103918.0,122859,122864,5,-27751784,0,0,27751784,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,49085048,49026648,69926912,69926912,69926912,69926912,69926912,69926912,-397920,0,1041736,1439656,3473408,3473408,3473408,3473408,3473408,3473408
127534,209715200,9382016,200333184,127533,69926912,49085048,20841864,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,30,6.9805504E8,4.9085048E7,0.0,4.9085048E7,108566.0,127477,127512,35,-27842256,0,0,27842256,27983872,27983872,27983872,27983872,27983872,27983872,0,0,49085048,49085048,69926912,69926912,69926912,69926912,69926912,69926912,59488,0,1101224,1041736,3473408,3473408,3473408,3473408,3473408,3473408
131959,209715200,9382288,200332912,131957,69926912,49143448,20783464,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,31,7.25993192E8,4.9143448E7,0.0,4.9143448E7,113010.0,131919,131956,37,-27938152,0,0,27938152,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,49143448,49085048,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1101224,1101224,3473408,3473408,3473408,3473408,3473408,3473408
136162,209715200,9382760,200332440,136161,69926912,49201848,20725064,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,32,7.53874008E8,4.9201848E7,0.0,4.9201848E7,117211.0,136153,136157,4,-27880816,0,0,27880816,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,49201848,49143448,69926912,69926912,69926912,69926912,69926912,69926912,-2048,0,1099176,1101224,3473408,3473408,3473408,3473408,3473408,3473408
140267,209715200,9382760,200332440,140265,69926912,49260248,20666664,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,33,7.81832376E8,4.9260248E7,0.0,4.9260248E7,121303.0,140233,140249,16,-27958368,0,0,27958368,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,49260248,49201848,69926912,69926912,69926912,69926912,69926912,69926912,480528,0,1579704,1099176,3473408,3473408,3473408,3473408,3473408,3473408
144374,209715200,9383264,200331936,144369,69926912,49318648,20608264,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,34,8.0973708E8,4.9318648E7,0.0,4.9318648E7,125410.0,144329,144356,27,-27904704,0,0,27904704,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,49318648,49260248,69926912,69926912,69926912,69926912,69926912,69926912,-304744,0,1274960,1579704,3473408,3473408,3473408,3473408,3473408,3473408
148119,209715200,9383736,200331464,148113,69926912,49349944,20576968,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,35,8.37643376E8,4.9349944E7,0.0,4.9349944E7,129159.0,148081,148105,24,-27906296,0,0,27906296,27983872,27983872,27983872,27983872,27983872,27983872,31296,0,49349944,49318648,69926912,69926912,69926912,69926912,69926912,69926912,-345424,0,929536,1274960,3473408,3473408,3473408,3473408,3473408,3473408
152087,209715200,9385408,200329792,152086,69926912,49349944,20576968,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,36,8.65627248E8,4.94388E7,0.0,4.94388E7,133178.0,152118,152124,6,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,88856,0,49438800,49349944,69926912,69926912,69926912,69926912,69926912,69926912,742480,0,1672016,929536,3473408,3473408,3473408,3473408,3473408,3473408
157454,209715200,9385744,200329456,157453,69926912,49438800,20488112,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,37,8.9361112E8,4.94388E7,0.0,4.94388E7,138548.0,157477,157494,17,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,0,0,49438800,49438800,69926912,69926912,69926912,69926912,69926912,69926912,-324336,0,1347680,1672016,3473408,3473408,3473408,3473408,3473408,3473408
162146,209715200,9385912,200329288,162137,69926912,49531952,20394960,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,38,9.21472864E8,4.9531952E7,0.0,4.9531952E7,143179.0,162121,162125,4,-27861744,0,0,27861744,27983872,27983872,27983872,27983872,27983872,27983872,93152,0,49531952,49438800,69926912,69926912,69926912,69926912,69926912,69926912,-479680,0,868000,1347680,3473408,3473408,3473408,3473408,3473408,3473408
166477,209715200,9391440,200323760,166476,69926912,49531952,20394960,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,39,9.4943048E8,4.9561152E7,0.0,4.9561152E7,147635.0,166574,166581,7,-27957616,0,0,27957616,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,49561152,49531952,69926912,69926912,69926912,69926912,69926912,69926912,208600,0,1076600,868000,3473408,3473408,3473408,3473408,3473408,3473408
170887,209715200,9391896,200323304,170885,69926912,49596288,20330624,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,40,9.77290072E8,4.9596288E7,0.0,4.9596288E7,151914.0,170855,170860,5,-27859592,0,0,27859592,27983872,27983872,27983872,27983872,27983872,27983872,35136,0,49596288,49561152,69926912,69926912,69926912,69926912,69926912,69926912,531824,0,1608424,1076600,3473408,3473408,3473408,3473408,3473408,3473408
175850,209715200,9391896,200323304,175797,69926912,49683888,20243024,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,42,9.77566944E8,5.0201456E7,87600.0,5.0113856E7,156866.0,175808,175812,4,-276872,0,0,276872,27983872,27983872,27983872,27983872,27983872,27983872,517568,0,50201456,49683888,69926912,69926912,69926912,69926912,69926912,69926912,-382408,0,138024,520432,3473408,3473408,3473408,3473408,3473408,3473408
180250,209715200,9391896,200323304,180249,69926912,50339480,19587432,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,43,1.005458E9,5.033948E7,87600.0,5.025188E7,161265.0,180207,180211,4,-27891056,0,0,27891056,27983872,27983872,27983872,27983872,27983872,27983872,138024,0,50339480,50201456,69926912,69926912,69926912,69926912,69926912,69926912,1163608,0,1301632,138024,3473408,3473408,3473408,3473408,3473408,3473408
184965,209715200,9391896,200323304,184919,69926912,50339480,19587432,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,44,1.033441872E9,5.0397968E7,87600.0,5.0310368E7,166011.0,184928,184957,29,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58488,0,50397968,50339480,69926912,69926912,69926912,69926912,69926912,69926912,213640,0,1515272,1301632,3473408,3473408,3473408,3473408,3473408,3473408
189553,209715200,9392328,200322872,189553,69926912,50456840,19470072,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,45,1.061176472E9,5.045684E7,87600.0,5.036924E7,170606.0,189545,189552,7,-27734600,0,0,27734600,27983872,27983872,27983872,27983872,27983872,27983872,58872,0,50456840,50397968,69926912,69926912,69926912,69926912,69926912,69926912,-643176,0,872096,1515272,3473408,3473408,3473408,3473408,3473408,3473408
194083,209715200,9392328,200322872,194081,69926912,50456840,19470072,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,46,1.089051728E9,5.0487368E7,87600.0,5.0399768E7,175170.0,194109,194116,7,-27875256,0,0,27875256,27983872,27983872,27983872,27983872,27983872,27983872,30528,0,50487368,50456840,69926912,69926912,69926912,69926912,69926912,69926912,505152,0,1377248,872096,3473408,3473408,3473408,3473408,3473408,3473408
198143,209715200,9392328,200322872,198141,69926912,50487368,19439544,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,47,1.1170356E9,5.0546248E7,87600.0,5.0458648E7,179276.0,198205,198222,17,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58880,0,50546248,50487368,69926912,69926912,69926912,69926912,69926912,69926912,-79296,0,1297952,1377248,3473408,3473408,3473408,3473408,3473408,3473408
202168,209715200,9392328,200322872,202167,69926912,50575448,19351464,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,48,1.1449822E9,5.0575448E7,87600.0,5.0487848E7,183195.0,202137,202141,4,-27946600,0,0,27946600,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,50575448,50546248,69926912,69926912,69926912,69926912,69926912,69926912,-89472,0,1208480,1297952,3473408,3473408,3473408,3473408,3473408,3473408
206138,209715200,9392328,200322872,206137,69926912,50604648,19322264,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,49,1.172768296E9,5.0604648E7,87600.0,5.0517048E7,187183.0,206124,206129,5,-27786096,0,0,27786096,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,50604648,50575448,69926912,69926912,69926912,69926912,69926912,69926912,-78536,0,1129944,1208480,3473408,3473408,3473408,3473408,3473408,3473408
210086,209715200,9392328,200322872,210077,69926912,50692248,19234664,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,50,1.200737456E9,5.0692248E7,87600.0,5.0604648E7,191131.0,210048,210077,29,-27969160,0,0,27969160,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,50692248,50604648,69926912,69926912,69926912,69926912,69926912,69926912,-55392,0,1074552,1129944,3473408,3473408,3473408,3473408,3473408,3473408
214834,209715200,9392784,200322416,214833,69926912,50721448,19205464,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,51,1.228591504E9,5.0721448E7,87600.0,5.0633848E7,195869.0,214809,214815,6,-27854048,0,0,27854048,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,50721448,50692248,69926912,69926912,69926912,69926912,69926912,69926912,-147064,0,927488,1074552,3473408,3473408,3473408,3473408,3473408,3473408
218163,209715200,9392784,200322416,218162,69926912,50809232,19117680,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,52,1.256373664E9,5.0809232E7,87600.0,5.0721632E7,199213.0,218153,218159,6,-27782160,0,0,27782160,27983872,27983872,27983872,27983872,27983872,27983872,87784,0,50809232,50721448,69926912,69926912,69926912,69926912,69926912,69926912,114248,0,1041736,927488,3473408,3473408,3473408,3473408,3473408,3473408
222188,209715200,9392968,200322232,222187,69926912,50809232,19117680,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,53,1.284251784E9,5.0809232E7,87600.0,5.0721632E7,203186.0,222125,222132,7,-27878120,0,0,27878120,27983872,27983872,27983872,27983872,27983872,27983872,0,0,50809232,50809232,69926912,69926912,69926912,69926912,69926912,69926912,116928,0,1158664,1041736,3473408,3473408,3473408,3473408,3473408,3473408
226206,209715200,9393320,200321880,226200,69926912,50933136,18993776,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,54,1.312228528E9,5.0933136E7,87600.0,5.0845536E7,207254.0,226117,226200,83,-27976744,0,0,27976744,27983872,27983872,27983872,27983872,27983872,27983872,123904,0,50933136,50809232,69926912,69926912,69926912,69926912,69926912,69926912,231744,0,1390408,1158664,3473408,3473408,3473408,3473408,3473408,3473408
230620,209715200,9393320,200321880,230619,69926912,50933136,18993776,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,55,1.339970304E9,5.0933136E7,87600.0,5.0845536E7,211667.0,230609,230613,4,-27741776,0,0,27741776,27983872,27983872,27983872,27983872,27983872,27983872,0,0,50933136,50933136,69926912,69926912,69926912,69926912,69926912,69926912,-86728,0,1303680,1390408,3473408,3473408,3473408,3473408,3473408,3473408
235257,209715200,9394096,200321104,235256,69926912,50991536,18935376,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,56,1.367953672E9,5.0991536E7,87600.0,5.0903936E7,216298.0,235238,235244,6,-27983368,0,0,27983368,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,50991536,50933136,69926912,69926912,69926912,69926912,69926912,69926912,-406960,0,896720,1303680,3473408,3473408,3473408,3473408,3473408,3473408
239351,209715200,9394096,200321104,239349,69926912,51049936,18876976,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,57,1.39593128E9,5.1049936E7,87600.0,5.0962336E7,220346.0,239265,239292,27,-27977608,0,0,27977608,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,51049936,50991536,69926912,69926912,69926912,69926912,69926912,69926912,413104,0,1309824,896720,3473408,3473408,3473408,3473408,3473408,3473408
244148,209715200,9394096,200321104,244147,69926912,51079208,18847704,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,58,1.423823608E9,5.1079208E7,87600.0,5.0991608E7,225177.0,244117,244123,6,-27892328,0,0,27892328,27983872,27983872,27983872,27983872,27983872,27983872,29272,0,51079208,51049936,69926912,69926912,69926912,69926912,69926912,69926912,-805520,0,780328,1585848,3473408,3473408,3473408,3473408,3473408,3473408
249244,209715200,9394568,200320632,249243,69926912,51079208,18847704,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,59,1.45180748E9,5.1166736E7,87600.0,5.1079136E7,230345.0,249265,249291,26,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,87528,0,51166736,51079208,69926912,69926912,69926912,69926912,69926912,69926912,891448,0,1671776,780328,3473408,3473408,3473408,3473408,3473408,3473408
253445,209715200,9395040,200320160,253444,69926912,51166736,18760176,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,60,1.479742856E9,5.1166736E7,87600.0,5.1079136E7,234497.0,253408,253443,35,-27935376,0,0,27935376,27983872,27983872,27983872,27983872,27983872,27983872,0,0,51166736,51166736,69926912,69926912,69926912,69926912,69926912,69926912,-339376,0,1332400,1671776,3473408,3473408,3473408,3473408,3473408,3473408
257530,209715200,9395040,200320160,257529,69926912,51254336,18672576,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,61,1.507506256E9,5.1254336E7,87600.0,5.1166736E7,238550.0,257490,257496,6,-27763400,0,0,27763400,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,51254336,51166736,69926912,69926912,69926912,69926912,69926912,69926912,-59488,0,1272912,1332400,3473408,3473408,3473408,3473408,3473408,3473408
261542,209715200,9395240,200319960,261541,69926912,51283536,18643376,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,62,1.535483472E9,5.1283536E7,87600.0,5.1195936E7,242578.0,261521,261524,3,-27977216,0,0,27977216,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,51283536,51254336,69926912,69926912,69926912,69926912,69926912,69926912,60608,0,1333520,1272912,3473408,3473408,3473408,3473408,3473408,3473408
265732,209715200,9395848,200319352,265732,69926912,51371136,18555776,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,63,1.563310872E9,5.1371136E7,87600.0,5.1283536E7,246699.0,265642,265645,3,-27827400,0,0,27827400,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,51371136,51283536,69926912,69926912,69926912,69926912,69926912,69926912,-261016,0,1072504,1333520,3473408,3473408,3473408,3473408,3473408,3473408
270673,209715200,9395848,200319352,270673,69926912,51400336,18526576,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,64,1.59127472E9,5.1400336E7,87600.0,5.1312736E7,251680.0,270621,270626,5,-27963848,0,0,27963848,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,51400336,51371136,69926912,69926912,69926912,69926912,69926912,69926912,-416096,0,656408,1072504,3473408,3473408,3473408,3473408,3473408,3473408
274913,209715200,9396320,200318880,274912,69926912,51429536,18497376,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,65,1.6192424E9,5.1429536E7,87600.0,5.1341936E7,255943.0,274885,274889,4,-27967680,0,0,27967680,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,51429536,51400336,69926912,69926912,69926912,69926912,69926912,69926912,647272,0,1303680,656408,3473408,3473408,3473408,3473408,3473408,3473408
279056,209715200,9396320,200318880,279055,69926912,51429536,18497376,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,66,1.647226272E9,5.1487936E7,87600.0,5.1400336E7,260128.0,279069,279074,5,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,51487936,51429536,69926912,69926912,69926912,69926912,69926912,69926912,217736,0,1521416,1303680,3473408,3473408,3473408,3473408,3473408,3473408
283219,209715200,9396520,200318680,283219,69926912,51546336,18380576,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,67,1.675086576E9,5.1546336E7,87600.0,5.1458736E7,264262.0,283204,283208,4,-27860304,0,0,27860304,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,51546336,51487936,69926912,69926912,69926912,69926912,69926912,69926912,-219784,0,1301632,1521416,3473408,3473408,3473408,3473408,3473408,3473408
288086,209715200,9396992,200318208,288085,69926912,51546336,18380576,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,68,1.703070448E9,5.1604736E7,87600.0,5.1517136E7,269170.0,288113,288116,3,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,51604736,51546336,69926912,69926912,69926912,69926912,69926912,69926912,-17536,0,1284096,1301632,3473408,3473408,3473408,3473408,3473408,3473408
292731,209715200,9397464,200317736,292731,69926912,51633936,18292976,7,1.0,15038,20155,5117,343800,0,5040784,4696984,27983872,27983872,27983872,27983872,27983872,27983872,-1242968,0,47881584,49124552,69926912,69926912,69926912,69926912,69926912,69926912,1468832,0,1468832,0,3473408,3473408,3473408,3473408,3473408,3473408,69,1.73078916E9,5.1633936E7,87600.0,5.1546336E7,273730.0,292653,292676,23,-27718712,0,0,27718712,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,51633936,51604736,69926912,69926912,69926912,69926912,69926912,69926912,-9136,0,1274960,1284096,3473408,3473408,3473408,3473408,3473408,3473408
