perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Par:Eden:Space:u(a-b),MaGC:Par:Eden:Space:c(a-b),MaGC:Par:Eden:Space:u(a),MaGC:Par:Eden:Space:u(b),MaGC:Par:Eden:Space:c(a),MaGC:Par:Eden:Space:c(b),MaGC:Par:Eden:Space:i(a),MaGC:Par:Eden:Space:i(b),MaGC:Par:Eden:Space:m(a),MaGC:Par:Eden:Space:m(b),MaGC:CMS:Old:Gen:u(a-b),MaGC:CMS:Old:Gen:c(a-b),MaGC:CMS:Old:Gen:u(a),MaGC:CMS:Old:Gen:u(b),MaGC:CMS:Old:Gen:c(a),MaGC:CMS:Old:Gen:c(b),MaGC:CMS:Old:Gen:i(a),MaGC:CMS:Old:Gen:i(b),MaGC:CMS:Old:Gen:m(a),MaGC:CMS:Old:Gen:m(b),MaGC:Par:Survivor:Space:u(a-b),MaGC:Par:Survivor:Space:c(a-b),MaGC:Par:Survivor:Space:u(a),MaGC:Par:Survivor:Space:u(b),MaGC:Par:Survivor:Space:c(a),MaGC:Par:Survivor:Space:c(b),MaGC:Par:Survivor:Space:i(a),MaGC:Par:Survivor:Space:i(b),MaGC:Par:Survivor:Space:m(a),MaGC:Par:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
2601667,209715200,9419032,200296168,2601665,69926912,48165832,21761080,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,620,1.686287408E10,8.3894912E7,146000.0,8.3748912E7,2585856.0,2601701,2601725,24,-27775256,0,0,27775256,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,48224232,48165832,69926912,69926912,69926912,69926912,69926912,69926912,-424816,0,898768,1323584,3473408,3473408,3473408,3473408,3473408,3473408
2605731,209715200,9419032,200296168,2605730,69926912,48282632,21644280,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,621,1.6890857952E10,8.3953312E7,146000.0,8.3807312E7,2589808.0,2605673,2605677,4,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,48282632,48224232,69926912,69926912,69926912,69926912,69926912,69926912,406960,0,1305728,898768,3473408,3473408,3473408,3473408,3473408,3473408
2610192,209715200,9419032,200296168,2610191,69926912,48341032,21585880,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,622,1.691869116E10,8.4011712E7,146000.0,8.3865712E7,2594276.0,2610124,2610145,21,-27833208,0,0,27833208,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,48341032,48282632,69926912,69926912,69926912,69926912,69926912,69926912,-2048,0,1303680,1305728,3473408,3473408,3473408,3473408,3473408,3473408
2614582,209715200,9419032,200296168,2614581,69926912,48399432,21527480,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,623,1.6946671752E10,8.4070112E7,146000.0,8.3924112E7,2598662.0,2614525,2614531,6,-27980592,0,0,27980592,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,48399432,48341032,69926912,69926912,69926912,69926912,69926912,69926912,-297656,0,1006024,1303680,3473408,3473408,3473408,3473408,3473408,3473408
2617855,209715200,9419032,200296168,2617854,69926912,48428632,21498280,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,624,1.6974427736E10,8.4099312E7,146000.0,8.3953312E7,2601984.0,2617848,2617853,5,-27755984,0,0,27755984,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,48428632,48399432,69926912,69926912,69926912,69926912,69926912,69926912,93152,0,1099176,1006024,3473408,3473408,3473408,3473408,3473408,3473408
2622338,209715200,9419032,200296168,2622338,69926912,48487032,21439880,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,625,1.7002169488E10,8.4157712E7,146000.0,8.4011712E7,2606468.0,2622308,2622337,29,-27741752,0,0,27741752,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,48487032,48428632,69926912,69926912,69926912,69926912,69926912,69926912,-26672,0,1072504,1099176,3473408,3473408,3473408,3473408,3473408,3473408
2626450,209715200,9419032,200296168,2626449,69926912,48516232,21410680,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,626,1.7030034312E10,8.4186912E7,146000.0,8.4040912E7,2610565.0,2626430,2626434,4,-27864824,0,0,27864824,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,48516232,48487032,69926912,69926912,69926912,69926912,69926912,69926912,259896,0,1332400,1072504,3473408,3473408,3473408,3473408,3473408,3473408
2630399,209715200,9419032,200296168,2630397,69926912,48603832,21323080,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,627,1.7057768192E10,8.4274512E7,146000.0,8.4128512E7,2614488.0,2630353,2630357,4,-27733880,0,0,27733880,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,48603832,48516232,69926912,69926912,69926912,69926912,69926912,69926912,-259896,0,1072504,1332400,3473408,3473408,3473408,3473408,3473408,3473408
2634465,209715200,9419032,200296168,2634463,69926912,48603832,21323080,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,628,1.7085752064E10,8.4303712E7,146000.0,8.4157712E7,2618617.0,2634481,2634486,5,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,48633032,48603832,69926912,69926912,69926912,69926912,69926912,69926912,614456,0,1686960,1072504,3473408,3473408,3473408,3473408,3473408,3473408
2638315,209715200,9419032,200296168,2638314,69926912,48662232,21264680,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,629,1.7113620264E10,8.4332912E7,146000.0,8.4186912E7,2622436.0,2638301,2638305,4,-27868200,0,0,27868200,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,48662232,48633032,69926912,69926912,69926912,69926912,69926912,69926912,-897496,0,789464,1686960,3473408,3473408,3473408,3473408,3473408,3473408
2642250,209715200,9419032,200296168,2642249,69926912,48749832,21177080,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,630,1.7141504888E10,8.4420512E7,146000.0,8.4274512E7,2626355.0,2642218,2642224,6,-27884624,0,0,27884624,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,48749832,48662232,69926912,69926912,69926912,69926912,69926912,69926912,483448,0,1272912,789464,3473408,3473408,3473408,3473408,3473408,3473408
2646214,209715200,9419032,200296168,2646213,69926912,48779032,21147880,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,631,1.7169386384E10,8.4449712E7,146000.0,8.4303712E7,2630333.0,2646195,2646202,7,-27881496,0,0,27881496,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,48779032,48749832,69926912,69926912,69926912,69926912,69926912,69926912,-98120,0,1174792,1272912,3473408,3473408,3473408,3473408,3473408,3473408
2650214,209715200,9419032,200296168,2650212,69926912,48837432,21089480,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,632,1.7197305112E10,8.4508112E7,146000.0,8.4362112E7,2634312.0,2650143,2650181,38,-27918728,0,0,27918728,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,48837432,48779032,69926912,69926912,69926912,69926912,69926912,69926912,266912,0,1441704,1174792,3473408,3473408,3473408,3473408,3473408,3473408
2655029,209715200,9419032,200296168,2655028,69926912,48895832,21031080,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,633,1.7225288984E10,8.4566512E7,146000.0,8.4420512E7,2639056.0,2654898,2654925,27,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,48895832,48837432,69926912,69926912,69926912,69926912,69926912,69926912,27408,0,1469112,1441704,3473408,3473408,3473408,3473408,3473408,3473408
2658547,209715200,9419032,200296168,2658546,69926912,48895832,21031080,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,634,1.7253075136E10,8.4566512E7,146000.0,8.4420512E7,2642646.0,2658500,2658515,15,-27786152,0,0,27786152,27983872,27983872,27983872,27983872,27983872,27983872,0,0,48895832,48895832,69926912,69926912,69926912,69926912,69926912,69926912,-105944,0,1363168,1469112,3473408,3473408,3473408,3473408,3473408,3473408
2662578,209715200,9419032,200296168,2662577,69926912,49012632,20914280,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,635,1.7281048584E10,8.4683312E7,146000.0,8.4537312E7,2646701.0,2662565,2662570,5,-27973448,0,0,27973448,27983872,27983872,27983872,27983872,27983872,27983872,116800,0,49012632,48895832,69926912,69926912,69926912,69926912,69926912,69926912,-385864,0,977304,1363168,3473408,3473408,3473408,3473408,3473408,3473408
2666119,209715200,9419032,200296168,2666118,69926912,49012632,20914280,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,636,1.7308884544E10,8.4683312E7,146000.0,8.4537312E7,2650248.0,2666036,2666117,81,-27835960,0,0,27835960,27983872,27983872,27983872,27983872,27983872,27983872,0,0,49012632,49012632,69926912,69926912,69926912,69926912,69926912,69926912,355096,0,1332400,977304,3473408,3473408,3473408,3473408,3473408,3473408
2670441,209715200,9419032,200296168,2670440,69926912,49100232,20826680,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,637,1.7336734472E10,8.4770912E7,146000.0,8.4624912E7,2654503.0,2670364,2670372,8,-27849928,0,0,27849928,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,49100232,49012632,69926912,69926912,69926912,69926912,69926912,69926912,-55392,0,1277008,1332400,3473408,3473408,3473408,3473408,3473408,3473408
2674819,209715200,9419032,200296168,2674818,69926912,49129432,20797480,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,638,1.736462272E10,8.4800112E7,146000.0,8.4654112E7,2658948.0,2674813,2674817,4,-27888248,0,0,27888248,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,49129432,49100232,69926912,69926912,69926912,69926912,69926912,69926912,-589832,0,687176,1277008,3473408,3473408,3473408,3473408,3473408,3473408
2678511,209715200,9419032,200296168,2678510,69926912,49187832,20739080,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,639,1.739243716E10,8.4858512E7,146000.0,8.4712512E7,2662607.0,2678469,2678476,7,-27814440,0,0,27814440,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,49187832,49129432,69926912,69926912,69926912,69926912,69926912,69926912,585736,0,1272912,687176,3473408,3473408,3473408,3473408,3473408,3473408
2682620,209715200,9419032,200296168,2682619,69926912,49217032,20709880,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,640,1.7420379304E10,8.4887712E7,146000.0,8.4741712E7,2666685.0,2682550,2682554,4,-27942144,0,0,27942144,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,49217032,49187832,69926912,69926912,69926912,69926912,69926912,69926912,-169640,0,1103272,1272912,3473408,3473408,3473408,3473408,3473408,3473408
2686577,209715200,9419032,200296168,2686576,69926912,49275432,20651480,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,641,1.7448318256E10,8.4946112E7,146000.0,8.4800112E7,2670706.0,2686569,2686575,6,-27938952,0,0,27938952,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,49275432,49217032,69926912,69926912,69926912,69926912,69926912,69926912,474384,0,1577656,1103272,3473408,3473408,3473408,3473408,3473408,3473408
2690947,209715200,9419032,200296168,2690946,69926912,49333832,20593080,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,642,1.7476301552E10,8.5004512E7,146000.0,8.4858512E7,2675058.0,2690921,2690927,6,-27983296,0,0,27983296,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,49333832,49275432,69926912,69926912,69926912,69926912,69926912,69926912,-340456,0,1237200,1577656,3473408,3473408,3473408,3473408,3473408,3473408
2695103,209715200,9419032,200296168,2695102,69926912,49392232,20534680,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,643,1.7504285424E10,8.5062912E7,146000.0,8.4916912E7,2679201.0,2695064,2695070,6,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,49392232,49333832,69926912,69926912,69926912,69926912,69926912,69926912,-369200,0,868000,1237200,3473408,3473408,3473408,3473408,3473408,3473408
2699339,209715200,9419032,200296168,2699338,69926912,49421432,20505480,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,644,1.7532215616E10,8.5092112E7,146000.0,8.4946112E7,2683460.0,2699305,2699329,24,-27930192,0,0,27930192,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,49421432,49392232,69926912,69926912,69926912,69926912,69926912,69926912,21632,0,889632,868000,3473408,3473408,3473408,3473408,3473408,3473408
2703384,209715200,9419032,200296168,2703383,69926912,49479832,20447080,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,645,1.7560199488E10,8.5150512E7,146000.0,8.5004512E7,2687453.0,2703301,2703322,21,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,49479832,49421432,69926912,69926912,69926912,69926912,69926912,69926912,828096,0,1717728,889632,3473408,3473408,3473408,3473408,3473408,3473408
2707215,209715200,9428368,200286832,2707214,69926912,49538232,20388680,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,646,1.7588165072E10,8.5208912E7,146000.0,8.5062912E7,2691344.0,2707198,2707213,15,-27965584,0,0,27965584,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,49538232,49479832,69926912,69926912,69926912,69926912,69926912,69926912,-833344,0,884384,1717728,3473408,3473408,3473408,3473408,3473408,3473408
2711126,209715200,9428368,200286832,2711088,69926912,49582024,20344888,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,647,1.7616148944E10,8.5252704E7,146000.0,8.5106704E7,2695244.0,2711107,2711113,6,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,43792,0,49582024,49538232,69926912,69926912,69926912,69926912,69926912,69926912,659608,0,1543992,884384,3473408,3473408,3473408,3473408,3473408,3473408
2715371,209715200,9428368,200286832,2715370,69926912,49669624,20257288,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,648,1.7644061104E10,8.5340304E7,146000.0,8.5194304E7,2699493.0,2715349,2715362,13,-27912160,0,0,27912160,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,49669624,49582024,69926912,69926912,69926912,69926912,69926912,69926912,-498160,0,1045832,1543992,3473408,3473408,3473408,3473408,3473408,3473408
2719093,209715200,9428368,200286832,2719092,69926912,49669624,20257288,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,649,1.7672044976E10,8.5340304E7,146000.0,8.5194304E7,2703246.0,2719108,2719115,7,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,0,0,49669624,49669624,69926912,69926912,69926912,69926912,69926912,69926912,478688,0,1524520,1045832,3473408,3473408,3473408,3473408,3473408,3473408
2723714,209715200,9428368,200286832,2723713,69926912,49728024,20198888,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,650,1.7700001168E10,8.5398704E7,146000.0,8.5252704E7,2707811.0,2723673,2723680,7,-27956192,0,0,27956192,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,49728024,49669624,69926912,69926912,69926912,69926912,69926912,69926912,-425344,0,1099176,1524520,3473408,3473408,3473408,3473408,3473408,3473408
2727404,209715200,9428368,200286832,2727403,69926912,49786424,20140488,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,651,1.7727788696E10,8.5457104E7,146000.0,8.5311104E7,2711524.0,2727388,2727393,5,-27787528,0,0,27787528,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,49786424,49728024,69926912,69926912,69926912,69926912,69926912,69926912,-202456,0,896720,1099176,3473408,3473408,3473408,3473408,3473408,3473408
2731866,209715200,9428368,200286832,2731865,69926912,49786424,20140488,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,652,1.7755772568E10,8.5515504E7,146000.0,8.5369504E7,2716022.0,2731885,2731891,6,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,49844824,49786424,69926912,69926912,69926912,69926912,69926912,69926912,-26560,0,870160,896720,3473408,3473408,3473408,3473408,3473408,3473408
2736072,209715200,9428400,200286800,2736071,69926912,49874024,20052888,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,653,1.778375644E10,8.5544704E7,146000.0,8.5398704E7,2720132.0,2735981,2736001,20,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,49874024,49844824,69926912,69926912,69926912,69926912,69926912,69926912,100440,0,1129944,1029504,3473408,3473408,3473408,3473408,3473408,3473408
2740214,209715200,9428400,200286800,2740214,69926912,49961624,19965288,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,654,1.781163848E10,8.5632304E7,146000.0,8.5486304E7,2724330.0,2740193,2740199,6,-27882040,0,0,27882040,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,49961624,49874024,69926912,69926912,69926912,69926912,69926912,69926912,-59488,0,1070456,1129944,3473408,3473408,3473408,3473408,3473408,3473408
2744085,209715200,9428400,200286800,2744084,69926912,49990824,19936088,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,655,1.7839515528E10,8.5661504E7,146000.0,8.5515504E7,2728208.0,2744071,2744077,6,-27877048,0,0,27877048,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,49990824,49961624,69926912,69926912,69926912,69926912,69926912,69926912,28720,0,1099176,1070456,3473408,3473408,3473408,3473408,3473408,3473408
2748105,209715200,9428400,200286800,2748104,69926912,50049224,19877688,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,656,1.7867449048E10,8.5719904E7,146000.0,8.5573904E7,2732178.0,2748041,2748047,6,-27933520,0,0,27933520,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,50049224,49990824,69926912,69926912,69926912,69926912,69926912,69926912,-231176,0,868000,1099176,3473408,3473408,3473408,3473408,3473408,3473408
2751970,209715200,9428400,200286800,2751969,69926912,50078424,19848488,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,657,1.789538412E10,8.5749104E7,146000.0,8.5603104E7,2736032.0,2751895,2751901,6,-27935072,0,0,27935072,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,50078424,50049224,69926912,69926912,69926912,69926912,69926912,69926912,464400,0,1332400,868000,3473408,3473408,3473408,3473408,3473408,3473408
2756527,209715200,9428400,200286800,2756526,69926912,50166024,19760888,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,658,1.7923344888E10,8.5836704E7,146000.0,8.5690704E7,2740646.0,2756509,2756515,6,-27960768,0,0,27960768,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,50166024,50078424,69926912,69926912,69926912,69926912,69926912,69926912,-257848,0,1074552,1332400,3473408,3473408,3473408,3473408,3473408,3473408
